Car_ID,Scheduled_Assembly_Date,Engine_Delivery_Date,Engine_Supplier_Region,Engine_Supplier_Reliability,Engine_Transport_Mode,Is_Critical_Engine,Transmission_Delivery_Date,Transmission_Supplier_Region,Transmission_Supplier_Reliability,Transmission_Transport_Mode,Is_Critical_Transmission,Brake_System_Delivery_Date,Brake_System_Supplier_Region,Brake_System_Supplier_Reliability,Brake_System_Transport_Mode,Is_Critical_Brake_System,Suspension_Delivery_Date,Suspension_Supplier_Region,Suspension_Supplier_Reliability,Suspension_Transport_Mode,Is_Critical_Suspension,Infotainment_Delivery_Date,Infotainment_Supplier_Region,Infotainment_Supplier_Reliability,Infotainment_Transport_Mode,Is_Critical_Infotainment,Car_Delayed,Delay_Days,Financial_Impact_USD,Engine_Delayed_Flag,Transmission_Delayed_Flag,Brake_System_Delayed_Flag,Suspension_Delayed_Flag,Infotainment_Delayed_Flag,Any_Critical_Part_Delayed,Engine_Delay_Reason,Transmission_Delay_Reason,Brake_System_Delay_Reason,Suspension_Delay_Reason,Infotainment_Delay_Reason,Order_Urgency,Holiday_Proximity,Inventory_Buffer_Used,Weather_Condition_On_Delivery,Strike_Notice,Production_Shift,Valid_Delay,Total_Parts_Delayed,Route_Type,Distance_KM,Traffic_Level,Supplier_Performance_Score,Contract_Penalty_Per_Day,Engine_Supplier_Group,Transmission_Supplier_Group,Brake_System_Supplier_Group,Suspension_Supplier_Group,Infotainment_Supplier_Group,Engine_Reliability_Score,Transmission_Reliability_Score,Brake_System_Reliability_Score,Suspension_Reliability_Score,Infotainment_Reliability_Score,Traffic_Severity_Index
CAR_984,2023-02-15,2023-02-08,EAST,0.72,AIR,0,2023-02-11,EAST,0.89,AIR,0,2023-02-11,NORTH,0.9,SEA,0,2023-02-14,EAST,0.8,SEA,1,2023-02-14,EAST,0.94,SEA,0,0,0.0,0.0,0,0,0,0,0,0,ON-TIME,ON-TIME,ON-TIME,ON-TIME,ON-TIME,LOW,0,0,CLEAR,0,MORNING,False,0,URBAN,22.1818674049917,MODERATE,0.86,100,EAST_AIR,EAST_AIR,NORTH_SEA,EAST_SEA,EAST_SEA,0.2307692307692307,0.3285714285714285,0.2738095238095238,0.2391304347826087,0.1894736842105263,1.2
CAR_787,2023-02-15,2023-02-12,NORTH,0.83,SEA,1,2023-02-14,NORTH,0.9,ROAD,1,2023-02-12,EAST,0.87,ROAD,0,2023-02-13,EAST,0.94,ROAD,0,2023-02-10,WEST,0.76,SEA,0,0,0.0,0.0,0,0,0,0,0,0,ON-TIME,ON-TIME,ON-TIME,ON-TIME,ON-TIME,MEDIUM,0,1,CLEAR,0,MORNING,False,0,RURAL,400.7131858219388,MODERATE,0.85,750,NORTH_SEA,NORTH_ROAD,EAST_ROAD,EAST_ROAD,WEST_SEA,0.2894736842105263,0.3291139240506329,0.2333333333333333,0.2647058823529412,0.4,1.2
CAR_12,2023-02-15,2023-02-15,EAST,0.88,ROAD,1,2023-02-15,NORTH,0.87,ROAD,1,2023-02-10,SOUTH,0.71,AIR,1,2023-02-13,SOUTH,0.97,ROAD,1,2023-02-15,SOUTH,0.97,SEA,1,0,0.0,0.0,0,0,0,0,0,0,ON-TIME,ON-TIME,ON-TIME,ON-TIME,ON-TIME,HIGH,1,0,CLEAR,0,EVENING,False,0,MIXED,94.6023511058826,LOW,0.84,750,EAST_ROAD,NORTH_ROAD,SOUTH_AIR,SOUTH_ROAD,SOUTH_SEA,0.3026315789473684,0.3291139240506329,0.160919540229885,0.2244897959183673,0.3452380952380952,1.0
CAR_9,2023-02-15,2023-02-10,WEST,0.73,SEA,1,2023-02-11,WEST,0.87,AIR,1,2023-02-09,SOUTH,0.85,SEA,0,2023-02-15,WEST,0.81,SEA,1,2023-02-22,WEST,0.8,ROAD,0,0,0.0,0.0,0,0,0,0,1,0,ON-TIME,ON-TIME,ON-TIME,ON-TIME,CUSTOMS,MEDIUM,0,0,RAIN,0,MORNING,False,1,RURAL,470.4209041558146,LOW,0.93,250,WEST_SEA,SOUTH_SEA,SOUTH_SEA,WEST_SEA,WEST_ROAD,0.2164948453608247,0.3,0.2826086956521739,0.2352941176470588,0.3555555555555555,1.0
CAR_453,2023-02-15,2023-02-16,SOUTH,0.79,ROAD,1,2023-02-15,WEST,0.9,AIR,0,2023-02-05,SOUTH,0.82,ROAD,1,2023-02-17,SOUTH,0.71,ROAD,0,2023-02-10,NORTH,0.86,ROAD,1,1,1.0,4000.0,1,0,0,1,0,1,CUSTOMS,ON-TIME,ON-TIME,SUPPLIER ISSUE,ON-TIME,MEDIUM,1,0,RAIN,0,MORNING,True,2,RURAL,187.3075606077968,HIGH,0.68,100,SOUTH_ROAD,WEST_AIR,SOUTH_ROAD,SOUTH_ROAD,NORTH_ROAD,0.3214285714285714,0.2441860465116279,0.2888888888888888,0.2244897959183673,0.3103448275862069,1.5
CAR_738,2023-02-15,2023-02-11,WEST,0.72,SEA,0,2023-02-07,EAST,0.88,SEA,1,2023-02-19,NORTH,0.73,AIR,0,2023-02-14,EAST,0.98,SEA,1,2023-02-15,WEST,0.99,ROAD,0,0,0.0,0.0,0,0,1,0,0,0,ON-TIME,ON-TIME,UNKNOWN_DELAYED,ON-TIME,ON-TIME,HIGH,0,0,RAIN,0,MORNING,False,1,RURAL,171.92862120937409,LOW,0.8,1000,WEST_SEA,EAST_SEA,NORTH_AIR,EAST_SEA,WEST_ROAD,0.2164948453608247,0.3424657534246575,0.2602739726027397,0.2391304347826087,0.3555555555555555,1.0
CAR_633,2023-02-15,2023-02-14,EAST,0.92,AIR,1,2023-02-11,WEST,0.97,SEA,0,2023-02-21,NORTH,0.82,ROAD,0,2023-02-14,SOUTH,0.78,ROAD,1,2023-02-07,WEST,0.97,AIR,1,0,0.0,0.0,0,0,1,0,0,0,ON-TIME,ON-TIME,STRIKE,ON-TIME,ON-TIME,MEDIUM,0,0,CLEAR,0,MORNING,False,1,RURAL,332.3352920452148,LOW,0.86,750,EAST_AIR,WEST_SEA,NORTH_ROAD,SOUTH_ROAD,WEST_AIR,0.2307692307692307,0.2839506172839506,0.3289473684210526,0.2244897959183673,0.3409090909090909,1.0
CAR_912,2023-02-15,2023-02-11,EAST,0.88,SEA,1,2023-02-07,WEST,0.96,AIR,0,2023-02-07,WEST,0.98,SEA,0,2023-02-15,SOUTH,0.79,ROAD,0,2023-02-13,SOUTH,0.74,ROAD,1,0,0.0,0.0,0,0,0,0,0,0,ON-TIME,ON-TIME,ON-TIME,ON-TIME,ON-TIME,LOW,1,0,CLEAR,0,NIGHT,False,0,URBAN,10.289643724385082,MODERATE,0.53,750,EAST_SEA,WEST_AIR,WEST_SEA,SOUTH_ROAD,SOUTH_ROAD,0.2435897435897435,0.2441860465116279,0.35,0.2244897959183673,0.2875,1.2
CAR_836,2023-02-15,2023-02-11,EAST,0.91,SEA,1,2023-02-05,NORTH,0.98,ROAD,0,2023-02-14,WEST,0.94,SEA,1,2023-02-20,NORTH,0.88,ROAD,1,2023-02-15,SOUTH,0.86,ROAD,1,1,0.0,2500.0,0,0,0,1,0,1,ON-TIME,ON-TIME,ON-TIME,SUPPLIER ISSUE,ON-TIME,MEDIUM,0,1,CLEAR,0,EVENING,False,1,RURAL,234.2424491413768,LOW,1.82,250,EAST_SEA,NORTH_ROAD,WEST_SEA,NORTH_ROAD,SOUTH_ROAD,0.2435897435897435,0.3291139240506329,0.35,0.2688172043010752,0.2875,1.0
CAR_626,2023-02-16,2023-02-16,SOUTH,0.81,ROAD,0,2023-02-18,SOUTH,0.79,SEA,1,2023-02-13,NORTH,0.84,SEA,1,2023-02-27,WEST,0.71,SEA,1,2023-02-09,EAST,0.98,ROAD,1,1,8.0,4000.0,0,1,0,1,0,1,ON-TIME,HOLIDAY,ON-TIME,HOLIDAY,ON-TIME,MEDIUM,0,1,CLEAR,0,NIGHT,False,2,URBAN,31.11778736699081,MODERATE,0.0,100,SOUTH_ROAD,SOUTH_SEA,NORTH_SEA,WEST_SEA,EAST_ROAD,0.3214285714285714,0.3163265306122449,0.2738095238095238,0.2352941176470588,0.2987012987012987,1.2
CAR_835,2023-02-16,2023-02-12,SOUTH,0.95,AIR,0,2023-02-16,NORTH,0.82,ROAD,0,2023-02-19,SOUTH,0.76,ROAD,0,2023-02-09,NORTH,0.75,ROAD,0,2023-02-14,EAST,0.82,SEA,0,0,0.0,0.0,0,0,1,0,0,0,ON-TIME,ON-TIME,SUPPLIER ISSUE,ON-TIME,ON-TIME,MEDIUM,0,0,CLEAR,0,EVENING,False,1,RURAL,480.0765432106477,LOW,0.65,250,SOUTH_AIR,NORTH_ROAD,SOUTH_ROAD,NORTH_ROAD,EAST_SEA,0.2702702702702703,0.3291139240506329,0.2888888888888888,0.2688172043010752,0.1894736842105263,1.0
CAR_901,2023-02-16,2023-02-16,WEST,0.8,ROAD,0,2023-02-07,SOUTH,0.84,ROAD,1,2023-03-01,WEST,0.97,ROAD,1,2023-02-16,WEST,0.99,SEA,1,2023-02-13,NORTH,0.98,SEA,1,1,8.0,4000.0,0,0,1,0,0,1,ON-TIME,ON-TIME,HOLIDAY,ON-TIME,ON-TIME,LOW,0,0,CLEAR,0,EVENING,True,1,URBAN,37.50437939411934,MODERATE,0.0,100,WEST_ROAD,SOUTH_ROAD,WEST_ROAD,WEST_SEA,NORTH_SEA,0.2337662337662337,0.3055555555555556,0.2717391304347826,0.2352941176470588,0.3246753246753247,1.2
CAR_101,2023-02-16,2023-02-14,SOUTH,0.88,SEA,0,2023-02-17,NORTH,0.7,SEA,1,2023-02-15,EAST,0.91,ROAD,1,2023-02-13,EAST,0.95,SEA,1,2023-02-19,WEST,0.91,ROAD,0,1,1.0,500.0,0,1,0,0,1,1,ON-TIME,CUSTOMS,ON-TIME,ON-TIME,SUPPLIER ISSUE,LOW,0,1,CLEAR,0,EVENING,False,2,URBAN,83.42498124915559,HIGH,0.57,100,SOUTH_SEA,NORTH_SEA,EAST_ROAD,EAST_SEA,WEST_ROAD,0.3164556962025316,0.4375,0.2333333333333333,0.2391304347826087,0.3555555555555555,1.5
CAR_900,2023-02-16,2023-02-13,WEST,0.99,SEA,1,2023-02-09,WEST,0.71,AIR,1,2023-02-16,WEST,0.74,AIR,1,2023-02-11,NORTH,0.88,AIR,0,2023-02-12,EAST,0.84,SEA,0,0,0.0,0.0,0,0,0,0,0,0,ON-TIME,ON-TIME,ON-TIME,ON-TIME,ON-TIME,LOW,0,0,STORM,0,EVENING,False,0,URBAN,23.39992452992002,LOW,0.91,500,WEST_SEA,WEST_AIR,WEST_AIR,NORTH_AIR,EAST_SEA,0.2164948453608247,0.2441860465116279,0.2842105263157894,0.3116883116883117,0.1894736842105263,1.0
CAR_955,2023-02-16,2023-02-20,WEST,0.93,ROAD,1,2023-02-06,SOUTH,0.95,SEA,0,2023-02-11,WEST,0.86,ROAD,0,2023-02-09,EAST,0.77,AIR,1,2023-02-16,EAST,0.97,SEA,0,1,4.0,2000.0,1,0,0,0,0,1,HOLIDAY,ON-TIME,ON-TIME,ON-TIME,ON-TIME,MEDIUM,1,1,CLEAR,0,MORNING,False,1,RURAL,350.1552949295153,MODERATE,0.13,100,WEST_ROAD,SOUTH_SEA,WEST_ROAD,EAST_AIR,EAST_SEA,0.2337662337662337,0.3163265306122449,0.2717391304347826,0.2528735632183908,0.1894736842105263,1.2
CAR_475,2023-02-16,2023-02-19,SOUTH,0.86,ROAD,1,2023-02-12,EAST,0.82,ROAD,1,2023-02-13,WEST,0.93,ROAD,1,2023-02-18,NORTH,0.77,ROAD,0,2023-02-12,WEST,0.93,SEA,1,1,3.0,1500.0,1,0,0,1,0,1,HOLIDAY,ON-TIME,ON-TIME,HOLIDAY,ON-TIME,MEDIUM,0,0,STORM,0,MORNING,True,2,RURAL,263.6050404650946,LOW,0.48,250,SOUTH_ROAD,EAST_ROAD,WEST_ROAD,NORTH_ROAD,WEST_SEA,0.3214285714285714,0.2790697674418604,0.2717391304347826,0.2688172043010752,0.4,1.0
CAR_464,2023-02-16,2023-02-15,WEST,0.91,AIR,1,2023-02-14,SOUTH,0.91,SEA,1,2023-02-14,WEST,0.86,ROAD,1,2023-02-16,SOUTH,0.95,AIR,0,2023-02-19,WEST,0.88,AIR,1,1,3.0,1500.0,0,0,0,0,1,1,ON-TIME,ON-TIME,ON-TIME,ON-TIME,STRIKE,MEDIUM,0,0,CLEAR,0,MORNING,True,1,RURAL,291.4491125778616,MODERATE,0.2,500,WEST_AIR,SOUTH_SEA,WEST_ROAD,SOUTH_AIR,WEST_AIR,0.3461538461538461,0.3163265306122449,0.2717391304347826,0.2891566265060241,0.3409090909090909,1.2
CAR_741,2023-02-16,2023-02-14,EAST,0.93,ROAD,1,2023-02-13,WEST,0.86,AIR,0,2023-02-10,WEST,0.91,SEA,0,2023-02-14,NORTH,0.86,ROAD,1,2023-02-16,NORTH,0.97,SEA,1,0,0.0,0.0,0,0,0,0,0,0,ON-TIME,ON-TIME,ON-TIME,ON-TIME,ON-TIME,MEDIUM,0,0,SNOW,0,NIGHT,False,0,MIXED,185.96561800166165,MODERATE,0.6,250,EAST_ROAD,SOUTH_SEA,WEST_SEA,NORTH_ROAD,NORTH_SEA,0.3026315789473684,0.3,0.35,0.2688172043010752,0.3246753246753247,1.2
CAR_852,2023-02-16,2023-02-09,WEST,0.8,SEA,1,2023-02-12,EAST,0.71,AIR,0,2023-02-13,WEST,0.92,AIR,0,2023-02-12,EAST,0.81,SEA,1,2023-02-11,NORTH,0.86,SEA,1,0,0.0,0.0,0,0,0,0,0,0,ON-TIME,ON-TIME,ON-TIME,ON-TIME,ON-TIME,MEDIUM,0,0,CLEAR,0,NIGHT,False,0,MIXED,148.42427565216073,HIGH,0.53,250,WEST_SEA,EAST_AIR,WEST_AIR,EAST_SEA,NORTH_SEA,0.2164948453608247,0.3285714285714285,0.2842105263157894,0.2391304347826087,0.3246753246753247,1.5
CAR_645,2023-02-16,2023-02-14,WEST,0.72,SEA,1,2023-02-19,SOUTH,0.87,ROAD,1,2023-02-21,NORTH,0.86,AIR,1,2023-02-16,EAST,0.97,SEA,1,2023-02-09,NORTH,0.93,ROAD,1,1,5.0,2500.0,0,1,1,0,0,1,ON-TIME,TRANSPORT BREAKDOWN,WEATHER,ON-TIME,ON-TIME,LOW,0,0,RAIN,0,EVENING,True,2,URBAN,17.88784720874547,MODERATE,0.39,500,WEST_SEA,SOUTH_ROAD,NORTH_AIR,EAST_SEA,NORTH_ROAD,0.2164948453608247,0.3055555555555556,0.2602739726027397,0.2391304347826087,0.3103448275862069,1.2
CAR_562,2023-02-16,2023-02-18,EAST,0.95,ROAD,1,2023-02-16,EAST,0.98,SEA,0,2023-02-10,NORTH,0.94,ROAD,0,2023-02-12,SOUTH,0.82,AIR,1,2023-02-14,EAST,0.86,ROAD,1,1,2.0,4000.0,1,0,0,0,0,1,TRANSPORT BREAKDOWN,ON-TIME,ON-TIME,ON-TIME,ON-TIME,LOW,0,0,STORM,0,NIGHT,True,1,URBAN,25.12127869703771,MODERATE,0.69,250,EAST_ROAD,EAST_SEA,NORTH_ROAD,SOUTH_AIR,EAST_ROAD,0.3026315789473684,0.3424657534246575,0.3289473684210526,0.2891566265060241,0.2987012987012987,1.2
CAR_652,2023-02-16,2023-02-15,WEST,0.92,AIR,1,2023-02-12,WEST,0.97,AIR,1,2023-02-13,NORTH,0.75,SEA,0,2023-02-17,NORTH,0.94,SEA,1,2023-02-13,NORTH,0.98,ROAD,1,1,1.0,500.0,0,0,0,1,0,1,ON-TIME,ON-TIME,ON-TIME,SUPPLIER ISSUE,ON-TIME,MEDIUM,0,0,CLEAR,0,EVENING,True,1,RURAL,330.4877996937742,MODERATE,0.58,100,WEST_AIR,WEST_AIR,NORTH_SEA,NORTH_SEA,NORTH_ROAD,0.3461538461538461,0.2441860465116279,0.2738095238095238,0.1969696969696969,0.3103448275862069,1.2
CAR_692,2023-02-16,2023-02-12,SOUTH,0.9,SEA,0,2023-02-26,EAST,0.78,ROAD,0,2023-02-12,EAST,0.93,SEA,1,2023-02-17,SOUTH,0.72,AIR,1,2023-02-12,NORTH,0.98,AIR,0,1,1.0,500.0,0,1,0,1,0,1,ON-TIME,HOLIDAY,ON-TIME,WEATHER,ON-TIME,MEDIUM,0,0,CLEAR,0,MORNING,True,2,RURAL,301.3742574155462,MODERATE,0.43,250,SOUTH_SEA,EAST_ROAD,EAST_SEA,SOUTH_AIR,NORTH_AIR,0.3164556962025316,0.2790697674418604,0.2307692307692307,0.2891566265060241,0.325,1.2
CAR_245,2023-02-16,2023-02-23,SOUTH,0.79,AIR,1,2023-02-17,NORTH,0.81,AIR,1,2023-02-18,NORTH,0.95,SEA,0,2023-02-11,WEST,0.88,SEA,1,2023-02-14,NORTH,0.77,ROAD,0,1,7.0,3500.0,1,1,1,0,0,1,CUSTOMS,SUPPLIER ISSUE,WEATHER,ON-TIME,ON-TIME,LOW,0,0,RAIN,0,EVENING,True,3,URBAN,71.70087585060742,MODERATE,0.08,500,SOUTH_AIR,SOUTH_SEA,NORTH_SEA,WEST_SEA,NORTH_ROAD,0.2702702702702703,0.3,0.2738095238095238,0.2352941176470588,0.3103448275862069,1.2
CAR_741,2023-02-16,2023-02-14,EAST,0.93,ROAD,1,2023-02-13,WEST,0.86,AIR,0,2023-02-10,WEST,0.91,SEA,0,2023-02-14,NORTH,0.86,ROAD,1,2023-02-16,NORTH,0.97,SEA,1,0,0.0,0.0,0,0,0,0,0,0,ON-TIME,ON-TIME,ON-TIME,ON-TIME,ON-TIME,MEDIUM,0,0,SNOW,0,NIGHT,False,0,RURAL,337.3585460084071,LOW,0.53,100,EAST_ROAD,WEST_AIR,WEST_SEA,NORTH_ROAD,NORTH_SEA,0.3026315789473684,0.2441860465116279,0.35,0.2688172043010752,0.3246753246753247,1.0
CAR_664,2023-02-16,2023-02-16,EAST,0.95,SEA,0,2023-02-19,NORTH,0.72,SEA,0,2023-02-12,SOUTH,0.8,SEA,1,2023-02-17,NORTH,0.83,SEA,1,2023-02-15,WEST,0.72,SEA,1,1,1.0,500.0,0,1,0,1,0,1,ON-TIME,TRANSPORT BREAKDOWN,ON-TIME,SUPPLIER ISSUE,ON-TIME,LOW,0,0,CLEAR,0,EVENING,True,2,URBAN,82.5332860105859,MODERATE,0.7,750,WEST_SEA,NORTH_SEA,SOUTH_SEA,NORTH_SEA,WEST_SEA,0.2926829268292683,0.4375,0.2826086956521739,0.1969696969696969,0.4,1.2
CAR_335,2023-02-17,2023-02-17,SOUTH,0.93,SEA,0,2023-02-23,EAST,0.74,SEA,1,2023-02-15,SOUTH,0.82,AIR,1,2023-02-14,SOUTH,0.97,SEA,0,2023-02-21,WEST,0.89,SEA,0,1,6.0,3000.0,0,1,0,0,1,1,ON-TIME,SUPPLIER ISSUE,ON-TIME,ON-TIME,WEATHER,LOW,1,0,STORM,0,NIGHT,True,2,URBAN,76.84358690799829,MODERATE,0.16,250,SOUTH_SEA,EAST_SEA,SOUTH_AIR,SOUTH_SEA,WEST_SEA,0.3164556962025316,0.3424657534246575,0.160919540229885,0.2183908045977011,0.4,1.2
CAR_187,2023-02-17,2023-02-17,EAST,0.78,SEA,1,2023-02-14,NORTH,0.86,AIR,0,2023-02-13,EAST,0.94,SEA,1,2023-02-13,SOUTH,0.97,ROAD,0,2023-02-04,WEST,0.8,ROAD,1,0,0.0,0.0,0,0,0,0,0,0,ON-TIME,ON-TIME,ON-TIME,ON-TIME,ON-TIME,HIGH,0,0,CLEAR,0,EVENING,False,0,MIXED,196.0233453766096,LOW,0.68,250,EAST_SEA,NORTH_AIR,EAST_SEA,SOUTH_ROAD,WEST_ROAD,0.2435897435897435,0.2638888888888889,0.2307692307692307,0.2244897959183673,0.3555555555555555,1.0
CAR_568,2023-02-17,2023-02-21,SOUTH,0.95,AIR,1,2023-02-23,EAST,0.89,AIR,0,2023-02-14,NORTH,0.7,AIR,0,2023-02-17,EAST,0.82,ROAD,1,2023-02-12,EAST,0.79,AIR,0,1,4.0,1000.0,1,1,0,0,0,1,WEATHER,STRIKE,ON-TIME,ON-TIME,ON-TIME,MEDIUM,0,0,RAIN,0,EVENING,True,2,RURAL,374.6900251551431,MODERATE,0.19,100,SOUTH_AIR,EAST_AIR,NORTH_AIR,EAST_ROAD,EAST_AIR,0.2702702702702703,0.3285714285714285,0.2602739726027397,0.2647058823529412,0.2988505747126437,1.2
CAR_834,2023-02-17,2023-02-18,SOUTH,0.92,AIR,1,2023-02-15,SOUTH,0.78,SEA,0,2023-02-17,SOUTH,0.91,AIR,0,2023-02-15,NORTH,0.95,AIR,0,2023-02-15,EAST,0.74,SEA,1,1,1.0,500.0,1,0,0,0,0,1,CUSTOMS,ON-TIME,ON-TIME,ON-TIME,ON-TIME,LOW,0,0,CLEAR,0,EVENING,True,1,URBAN,65.1645624245073,HIGH,0.52,1000,SOUTH_AIR,SOUTH_SEA,SOUTH_AIR,NORTH_AIR,EAST_SEA,0.2702702702702703,0.3163265306122449,0.160919540229885,0.3116883116883117,0.1894736842105263,1.5
CAR_341,2023-02-17,2023-02-18,EAST,0.73,AIR,1,2023-02-17,NORTH,0.94,AIR,1,2023-02-17,SOUTH,0.78,AIR,1,2023-02-08,SOUTH,0.71,AIR,1,2023-02-14,NORTH,0.77,SEA,0,1,1.0,500.0,1,0,0,0,0,1,SUPPLIER ISSUE,ON-TIME,ON-TIME,ON-TIME,ON-TIME,MEDIUM,0,0,STORM,0,NIGHT,True,1,RURAL,453.461023642857,LOW,0.43,100,EAST_AIR,NORTH_AIR,SOUTH_AIR,SOUTH_AIR,NORTH_SEA,0.2307692307692307,0.2638888888888889,0.160919540229885,0.2891566265060241,0.3246753246753247,1.0
CAR_838,2023-02-17,2023-02-14,WEST,0.85,SEA,0,2023-02-23,NORTH,0.93,SEA,1,2023-02-11,WEST,0.88,ROAD,0,2023-02-06,SOUTH,0.73,AIR,1,2023-02-17,EAST,0.81,AIR,1,1,6.0,3000.0,0,1,0,0,0,1,ON-TIME,CUSTOMS,ON-TIME,ON-TIME,ON-TIME,MEDIUM,0,0,CLEAR,0,EVENING,True,1,URBAN,27.77234408739436,MODERATE,0.25,750,WEST_SEA,NORTH_SEA,WEST_ROAD,SOUTH_AIR,EAST_AIR,0.2164948453608247,0.4375,0.2717391304347826,0.2891566265060241,0.2988505747126437,1.2
CAR_550,2023-02-17,2023-02-25,EAST,0.83,ROAD,0,2023-02-14,WEST,0.94,AIR,0,2023-02-14,SOUTH,0.95,ROAD,1,2023-02-21,WEST,0.82,AIR,1,2023-02-17,EAST,0.85,ROAD,1,1,4.0,2000.0,1,0,0,1,0,1,STRIKE,ON-TIME,ON-TIME,HOLIDAY,ON-TIME,MEDIUM,0,0,CLEAR,0,MORNING,True,2,MIXED,185.0034685097017,HIGH,0.46,500,EAST_ROAD,WEST_AIR,SOUTH_ROAD,WEST_AIR,EAST_ROAD,0.3026315789473684,0.2441860465116279,0.2888888888888888,0.3218390804597701,0.2987012987012987,1.5
CAR_196,2023-02-17,2023-02-14,NORTH,0.99,ROAD,1,2023-02-20,SOUTH,0.95,AIR,1,2023-02-17,SOUTH,0.79,ROAD,1,2023-02-17,EAST,0.9,AIR,0,2023-02-12,SOUTH,0.87,SEA,1,1,3.0,1500.0,0,1,0,0,0,1,ON-TIME,STRIKE,ON-TIME,ON-TIME,ON-TIME,MEDIUM,1,0,CLEAR,0,EVENING,True,1,URBAN,79.33666760270138,MODERATE,0.36,250,NORTH_ROAD,SOUTH_AIR,SOUTH_ROAD,EAST_AIR,SOUTH_SEA,0.2926829268292683,0.3,0.2888888888888888,0.2528735632183908,0.3452380952380952,1.2
CAR_623,2023-02-17,2023-02-13,EAST,0.98,AIR,1,2023-02-17,WEST,0.76,ROAD,1,2023-02-24,WEST,0.88,ROAD,1,2023-02-16,WEST,0.85,SEA,0,2023-02-12,EAST,0.75,ROAD,1,1,7.0,3500.0,0,0,1,0,0,1,ON-TIME,ON-TIME,HOLIDAY,ON-TIME,ON-TIME,MEDIUM,0,0,CLEAR,0,NIGHT,True,1,URBAN,69.84205520384963,HIGH,0.03,250,EAST_AIR,WEST_ROAD,WEST_ROAD,WEST_SEA,EAST_ROAD,0.2307692307692307,0.2142857142857142,0.2717391304347826,0.2352941176470588,0.2987012987012987,1.5
CAR_134,2023-02-17,2023-02-21,SOUTH,0.92,AIR,1,2023-02-13,SOUTH,0.87,AIR,0,2023-02-18,NORTH,0.8,AIR,1,2023-02-16,WEST,0.76,AIR,1,2023-02-12,WEST,0.71,AIR,0,1,4.0,2000.0,1,0,1,0,0,1,CUSTOMS,ON-TIME,HOLIDAY,ON-TIME,ON-TIME,MEDIUM,0,0,CLEAR,0,MORNING,True,2,URBAN,60.9158767596212,HIGH,0.37,750,SOUTH_AIR,SOUTH_AIR,NORTH_AIR,WEST_AIR,WEST_AIR,0.2702702702702703,0.3,0.2602739726027397,0.3218390804597701,0.3409090909090909,1.5
CAR_368,2023-02-17,2023-02-10,EAST,0.95,SEA,0,2023-02-18,SOUTH,0.88,AIR,1,2023-02-14,SOUTH,0.83,ROAD,0,2023-02-15,WEST,0.94,AIR,1,2023-02-20,SOUTH,0.7,ROAD,0,1,1.0,500.0,0,1,0,0,1,1,ON-TIME,HOLIDAY,ON-TIME,ON-TIME,CUSTOMS,HIGH,1,0,CLEAR,0,MORNING,True,2,MIXED,127.22260308945351,HIGH,0.47,100,EAST_SEA,SOUTH_AIR,SOUTH_ROAD,WEST_AIR,SOUTH_ROAD,0.2435897435897435,0.3,0.2888888888888888,0.3218390804597701,0.2875,1.5
CAR_818,2023-02-17,2023-02-17,NORTH,0.81,SEA,0,2023-02-24,NORTH,0.88,ROAD,0,2023-02-13,NORTH,0.71,ROAD,1,2023-02-06,WEST,0.93,AIR,0,2023-02-19,WEST,0.71,ROAD,0,0,0.0,0.0,0,1,0,0,1,0,ON-TIME,WEATHER,ON-TIME,ON-TIME,STRIKE,MEDIUM,0,0,STORM,0,EVENING,False,2,URBAN,97.16398998349456,LOW,0.97,100,NORTH_SEA,NORTH_ROAD,NORTH_ROAD,WEST_AIR,WEST_ROAD,0.2894736842105263,0.3291139240506329,0.3289473684210526,0.3218390804597701,0.3555555555555555,1.0
CAR_762,2023-02-17,2023-02-17,EAST,0.75,AIR,0,2023-02-25,WEST,0.75,SEA,1,2023-02-13,SOUTH,0.83,SEA,0,2023-02-11,WEST,0.99,AIR,1,2023-02-13,WEST,0.94,ROAD,0,1,8.0,4000.0,0,1,0,0,0,1,ON-TIME,STRIKE,ON-TIME,ON-TIME,ON-TIME,MEDIUM,0,0,RAIN,1,NIGHT,True,1,URBAN,80.65148894533512,MODERATE,0.0,1000,EAST_AIR,WEST_SEA,SOUTH_SEA,WEST_AIR,WEST_ROAD,0.2307692307692307,0.2839506172839506,0.2826086956521739,0.3218390804597701,0.3555555555555555,1.2
CAR_673,2023-02-17,2023-02-16,NORTH,0.94,SEA,1,2023-02-22,WEST,0.74,ROAD,1,2023-02-10,SOUTH,0.94,ROAD,1,2023-02-12,EAST,0.94,ROAD,0,2023-02-15,WEST,0.85,SEA,1,1,5.0,2500.0,0,1,0,0,0,1,ON-TIME,CUSTOMS,ON-TIME,ON-TIME,ON-TIME,LOW,1,0,RAIN,0,EVENING,True,1,URBAN,67.68748696107988,LOW,0.13,500,NORTH_SEA,WEST_ROAD,SOUTH_ROAD,EAST_ROAD,WEST_SEA,0.2894736842105263,0.2142857142857142,0.2888888888888888,0.2647058823529412,0.4,1.0
